,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
726,DudeDad,@DudeDad5,2020-02-19T18:32:12.000Z,OIL Breaking out $XOM peeking up. Currently at 5year lows.  $70 Sept Calls $0.59!! Load up if you think China will recover by Sept (head slap) and Oil usage will increase. I did load up on this.,"OIL Breaking out $XOM peeking up. Currently at 5year lows.  $70 Sept Calls $0.59!! Load up if you think China will recover by Sept (head slap) and Oil usage will increase. I did load up on this.
1",,,1,,[],https://twitter.com/DudeDad5/status/1230198412324196352
727,Michael K. Osta,@MichaelOsta,2020-02-18T15:47:53.000Z,Exxon Mobil is living a nightmare  $XOM,"Exxon Mobil is living a nightmare  $XOM
1",,,,1,[],https://twitter.com/MichaelOsta/status/1229794676221399040
728,G Stockus,@beatlesonbankin,2020-02-19T20:45:33.000Z,"select market caps vs $TSLA 167B

$XOM 256B
$CVX 209B
$RDS 197B
$BP 122B
$SU 46B

$GM 50B
$F 32B

$MCD 166B
$NKE 160B
$sbux 106B

$C 170B
$MS 91B
$GS 84B

$RY 119B
$BNS 69B
$BMO 48B

$BHP 130B
$RIO 88B
$VALE 64B","select market caps vs $TSLA 167B

$XOM 256B
$CVX 209B
$RDS 197B
$BP 122B
$SU 46B

$GM 50B
$F 32B

$MCD 166B
$NKE 160B
$sbux 106B

$C 170B
$MS 91B
$GS 84B

$RY 119B
$BNS 69B
$BMO 48B

$BHP 130B
$RIO 88B
$VALE 64B
1",,,,1,[],https://twitter.com/beatlesonbankin/status/1230231972976283648
729,Beef Ent.,@BeefEnt,2020-02-19T11:16:39.000Z,$aapl $nugs $fnma $fmcc $spce $fcel $ibio $tblt $hoss $drem $hvbtf $riot $gbtc $etcg $spg $btsc $nio $iag $land $auy $bp $spg $town $oil $xom $msft $ibm $bac  $mcd $cat $acb $apha $cron,"$aapl $nugs $fnma $fmcc $spce $fcel $ibio $tblt $hoss $drem $hvbtf $riot $gbtc $etcg $spg $btsc $nio $iag $land $auy $bp $spg $town $oil $xom $msft $ibm $bac  $mcd $cat $acb $apha $cron
1
1",,,1,1,[],https://twitter.com/BeefEnt/status/1230088804943507456
730,ac_eco,@ac_eco,2020-02-19T22:48:22.000Z,"So call me crazy but I took the $XOM $65 July call option for $1.15 today.

I’ll take the $60 call option next if the stock drops to $55 range.","So call me crazy but I took the $XOM $65 July call option for $1.15 today.

I’ll take the $60 call option next if the stock drops to $55 range.
1
5",,1,,5,[],https://twitter.com/ac_eco/status/1230262880991350784
731,papaspoppinpennys,@papaspoppinpeny,2020-02-20T18:45:48.000Z,"$EXMGF / $MIN.T News September 12, 2019

Excelsior Mining Copper Production Expected in Arizona This Quarter, remains on-track for first copper production beginning October 2019.
http://app.quotemedia.com/quotetools/newsStory.go?webmasterId=501&storyId=5217665397745806&topic=EXMGF…

Undervalued Stocks to Buy Report:
http://thestreetnow.com/spotlight/ur/
 
$XOM $TSLA $JBL","$EXMGF / $MIN.T News September 12, 2019

Excelsior Mining Copper Production Expected in Arizona This Quarter, remains on-track for first copper production beginning October 2019.
http://app.quotemedia.com/quotetools/newsStory.go?webmasterId=501&storyId=5217665397745806&topic=EXMGF…

Undervalued Stocks to Buy Report:
http://thestreetnow.com/spotlight/ur/
 
$XOM $TSLA $JBL
1",,,1,,[],https://twitter.com/papaspoppinpeny/status/1230564223362596866
732,papaspoppinpennys,@papaspoppinpeny,2020-02-20T18:43:36.000Z,"$NRPI News December 4, 2019

NRP Stone, Inc. announces The Luxium test lab received and installed the test-furnace and specialized equipment used in the test-production of Luxium.
https://otcmarkets.com/stock/NRPI/news/New-Furnace-Installed-and-Testing?id=248432…

Undervalued Stocks to Buy Report:
http://thestreetnow.com/spotlight/ur/

$XOM $JBL","$NRPI News December 4, 2019

NRP Stone, Inc. announces The Luxium test lab received and installed the test-furnace and specialized equipment used in the test-production of Luxium.
https://otcmarkets.com/stock/NRPI/news/New-Furnace-Installed-and-Testing?id=248432…

Undervalued Stocks to Buy Report:
http://thestreetnow.com/spotlight/ur/

$XOM $JBL
1",,,1,,[],https://twitter.com/papaspoppinpeny/status/1230563671874523137
733,Swaggy “Meme-stocks connoisseur”,@SwaggyStocks,2020-02-20T13:00:04.000Z,Top stocks on trend BREAKOUT watchlist: $BAC $INTC $XOM $VZ $NVS $CVX $PEP $TBC $TBB $C,"Top stocks on trend BREAKOUT watchlist: $BAC $INTC $XOM $VZ $NVS $CVX $PEP $TBC $TBB $C
2",,,,2,[],https://twitter.com/SwaggyStocks/status/1230477216590508034
734,Swaggy “Meme-stocks connoisseur”,@SwaggyStocks,2020-02-18T13:00:03.000Z,Top stocks on trend BREAKOUT watchlist: $MSFT $AMZN $BRK.B $VOD $AVGOP $JPM $JNJ $TSM $CHT $XOM,"Top stocks on trend BREAKOUT watchlist: $MSFT $AMZN $BRK.B $VOD $AVGOP $JPM $JNJ $TSM $CHT $XOM
2",,,,2,[],https://twitter.com/SwaggyStocks/status/1229752439022215171
735,Eric Clark,@Dynamicbrands,2020-02-18T22:48:00.000Z,So now we know why Bloomberg wants to be president? Does he get a tax free business sale opportunity? Like REX rollers on from $XOM did for his short stint in government,"So now we know why Bloomberg wants to be president? Does he get a tax free business sale opportunity? Like REX rollers on from $XOM did for his short stint in government
Christiane Amanpour
@amanpour
 · 19 Feb 2020
NEW: Bloomberg adviser @TimOBrien tells me the billionaire businessman will release his tax returns, and he’ll sell Bloomberg LP if elected. https://cnn.com/videos/tv/2020/02/18/amanpour-timothy-obrien-michael-bloomberg.cnn…
1
3",,1,,3,['https://pbs.twimg.com/profile_images/1082309523820429312/3qDsoBYu_mini.jpg'],https://twitter.com/Dynamicbrands/status/1229900402046357504
736,Jason Fieber,@JasonFieber,2020-02-20T16:34:45.000Z,Added to $STOR and $XOM. Will update the FIRE Fund again in early March to reflect these transactions. https://mrfreeat33.com/portfolio/ #stocks #dividends #investing #money #fire #dgi #earlyretirement #passiveincome,"Added to $STOR and $XOM. Will update the FIRE Fund again in early March to reflect these transactions. https://mrfreeat33.com/portfolio/ #stocks #dividends #investing #money #fire #dgi #earlyretirement #passiveincome
patreon.com
Jason Fieber, Dividends and Income is creating content to help you achieve financial independence |...
Become a patron of Jason Fieber, Dividends and Income today: Get access to exclusive content and experiences on the world’s largest membership platform for artists and creators.
1
7",,1,,7,['https://pbs.twimg.com/card_img/1500700074007232514/hVLPvJv8?format=jpg&name=small'],https://twitter.com/JasonFieber/status/1230531245605453824
737,Wall St. Dropout,@WallSt_Dropout,2020-02-20T03:09:41.000Z,"If Sanders or Warren win the election, oil goes to $200. $XOM should be bankrolling these campaigns.","If Sanders or Warren win the election, oil goes to $200. $XOM should be bankrolling these campaigns.
3
1",,3,1,,[],https://twitter.com/WallSt_Dropout/status/1230328642229719041
738,Zaphod Beeblebrox,@AndysCycles,2020-02-18T16:32:02.000Z,I shorted $XOM. Lets see some miracle move oil over $75/bbl.,"I shorted $XOM. Lets see some miracle move oil over $75/bbl.
1
1",,1,,1,[],https://twitter.com/AndysCycles/status/1229805784306864128
739,Rishesh Singh,@androsForm,2020-02-18T20:32:10.000Z,3250 $XOM 19JUN20 $67.5 Cs // block opened @ .46,"3250 $XOM 19JUN20 $67.5 Cs // block opened @ .46
1",,,1,,[],https://twitter.com/androsForm/status/1229866217881702411
740,Elliottwave Forecast,@ElliottForecast,2020-02-20T14:06:58.000Z,Elliott Wave View: Downside Target for Exxon Mobil https://elliottwave-forecast.com/news/elliott-wave-view-downside-target-exxon-mobil/…  Chart of the Day from earlier this month #Elliottwave #Trading #OIL $XOM,"Elliott Wave View: Downside Target for Exxon Mobil https://elliottwave-forecast.com/news/elliott-wave-view-downside-target-exxon-mobil/…  Chart of the Day from earlier this month #Elliottwave #Trading #OIL $XOM
1",,,1,,['https://pbs.twimg.com/media/EROX0Y8U8AA2Jqb?format=png&name=small'],https://twitter.com/ElliottForecast/status/1230494051977383937
741,Tickeron,@Tickeron,2020-02-20T09:36:54.000Z,"$XOM's 10-day Moving Average broke below its 50-day Moving Average on January 21, 2020. View odds for this and other indicators: https://tickeron.com/go/1268373 #ExxonMobil #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today","$XOM's 10-day Moving Average broke below its 50-day Moving Average on January 21, 2020. View odds for this and other indicators: https://tickeron.com/go/1268373 #ExxonMobil #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today",,,,,['https://pbs.twimg.com/media/ERNaAe_VAAAK8Ek?format=jpg&name=small'],https://twitter.com/Tickeron/status/1230426089131888641
742,PadThai Trader,@PadThaiTrader,2020-02-19T06:22:58.000Z,"OPTIONS TRADE 

$XOM 

Sold remaining 1/2 at .15 (73.21% loss). 

Should've taken profits with this dubious setup. Will stay away from this sector for now. 

Position closed.","OPTIONS TRADE 

$XOM 

Sold remaining 1/2 at .15 (73.21% loss). 

Should've taken profits with this dubious setup. Will stay away from this sector for now. 

Position closed.
1",,,1,,[],https://twitter.com/PadThaiTrader/status/1230014895590002688
743,papaspoppinpennys,@papaspoppinpeny,2020-02-20T18:48:15.000Z,"$AMYZF / $AMY.V News February 20, 2020

American Manganese Announces up to 99.72% Purity from Recycling Test Results on Electric Vehicle Battery Materials
https://finance.yahoo.com/news/american-manganese-announces-99-72-083000427.html…

Undervalued Stocks to Buy Report:
http://thestreetnow.com/spotlight/ur/

$JBL $XOM $EXMGF $TSLR $MWXRF $NRPI","$AMYZF / $AMY.V News February 20, 2020

American Manganese Announces up to 99.72% Purity from Recycling Test Results on Electric Vehicle Battery Materials
https://finance.yahoo.com/news/american-manganese-announces-99-72-083000427.html…

Undervalued Stocks to Buy Report:
http://thestreetnow.com/spotlight/ur/

$JBL $XOM $EXMGF $TSLR $MWXRF $NRPI
finance.yahoo.com
American Manganese Announces up to 99.72% Purity from Recycling Test Results on Electric Vehicle...
Nickel-Cobalt-Manganese Products Generated from Disassembled Electric Vehicle Battery Packs Supplied by a Critical Materials Institute Team Member SURREY, BC / ACCESSWIRE / February 20, 2020 /...
1",,,1,,['https://pbs.twimg.com/card_img/1500327801228046337/mkG_xSeN?format=jpg&name=small'],https://twitter.com/papaspoppinpeny/status/1230564840478896129
744,Ioannis Achilleus,@gianni_dipoce,2020-02-18T13:26:11.000Z,"The Monthly Crude Oil Report was just sent out to subscribers. 

We take a look at longer-term cycles in the monthly edition, and combine that with a technical analysis on a wider scale. 

Sign up at the link below. 

$cl_f $uso $rb_f $mro $mpc $xom

https://mmacycles.com/product/crude-oil-report/…","The Monthly Crude Oil Report was just sent out to subscribers. 

We take a look at longer-term cycles in the monthly edition, and combine that with a technical analysis on a wider scale. 

Sign up at the link below. 

$cl_f $uso $rb_f $mro $mpc $xom

https://mmacycles.com/product/crude-oil-report/…
1",🏛 🏺,1,,,[],https://twitter.com/gianni_dipoce/status/1229759014604595200
745,"OTC Dynamics, Inc.",@otcdynamics,2020-02-20T14:13:37.000Z,"$XOM ExxonMobil’s New InFocus™ Online Platform Helps Optimize Plant Performance, Increase Operational Efficiency and https://otcdynamics.com/xom-exxonmobils-new-infocus-online-platform-helps-optimize-plant-performance-increase-operational-efficiency-and-minimize-production-interruptions/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter…","$XOM ExxonMobil’s New InFocus™ Online Platform Helps Optimize Plant Performance, Increase Operational Efficiency and https://otcdynamics.com/xom-exxonmobils-new-infocus-online-platform-helps-optimize-plant-performance-increase-operational-efficiency-and-minimize-production-interruptions/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter…",,,,,[],https://twitter.com/otcdynamics/status/1230495725307473920
746,Kathe Garbrick,@femmekatz,2020-02-20T03:47:02.000Z,"Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk4BJYkea9Q.twitter…","Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk4BJYkea9Q.twitter…
1
2",,,1,2,[],https://twitter.com/femmekatz/status/1230338040876412934
747,Clark Joseph Kent,@JorelLaraKalel,2020-02-18T02:55:35.000Z,5 Blue Chip Stocks in Wall Street’s Penalty Box Have Massive Upside Potential http://bit.ly/325fRmD $XOM $BA $UAL $WYNN $NCLH,"5 Blue Chip Stocks in Wall Street’s Penalty Box Have Massive Upside Potential http://bit.ly/325fRmD $XOM $BA $UAL $WYNN $NCLH
247wallst.com
5 Blue Chip Stocks in Wall Street’s Penalty Box Have Massive Upside Potential
These companies suffering a direct impact now but eventually will return to form, and that’s why now is the time to add some shares.",,,,,['https://pbs.twimg.com/card_img/1500177258992275457/jwzStWYB?format=jpg&name=small'],https://twitter.com/JorelLaraKalel/status/1229600319816060932
748,"Kevin L. Matthews II, M.S.",@BuildingBread,2020-02-18T20:42:39.000Z,Trying a new trading tool . Let's see how we do with $XOM puts.,"Trying a new trading tool . Let's see how we do with $XOM puts.
1
1",😬,1,,1,[],https://twitter.com/BuildingBread/status/1229868855046045704
749,NQ Seal Team,@NQSealTeam,2020-02-19T20:22:54.000Z,"Replying to 
@realwillmeade","Replying to 
@realwillmeade
reload $XOM lottos on the dump
1",,,1,,[],https://twitter.com/NQSealTeam/status/1230226272984485890
750,Willis Cap,@willis_cap,2020-02-19T02:38:34.000Z,"Replying to 
@NiceQuarterGuys","Replying to 
@NiceQuarterGuys
I would probably buy $XOM if they took their dividend to 0
4",,,,4,[],https://twitter.com/willis_cap/status/1229958425653547015
751,NextWave EFT,@NextWaveEFT,2020-02-19T13:43:00.000Z,"A company like $XOM who’s drilling 24 well packages (spud to sales = 12 months) w/ 40 rigs would have 720 DUCS just in the Permian at any time

DUCS is just how many wells happen to be on the assembly line at any given time. Not as much of a strategic lever as it’s made out to be","A company like $XOM who’s drilling 24 well packages (spud to sales = 12 months) w/ 40 rigs would have 720 DUCS just in the Permian at any time

DUCS is just how many wells happen to be on the assembly line at any given time. Not as much of a strategic lever as it’s made out to be
4",,,,4,[],https://twitter.com/NextWaveEFT/status/1230125636351594498
752,Justin Pulitzer,@JustinPulitzer,2020-02-19T17:30:56.000Z,"Replying to 
@KTrade2021","Replying to 
@KTrade2021
I’m long some $XOM.
1",🍊,,,1,[],https://twitter.com/JustinPulitzer/status/1230182997233750016
753,Caleb,@CalebGregory304,2020-02-20T20:27:07.000Z,"Replying to 
@DW_Reno","Replying to 
@DW_Reno
I’ve bought a fair amount of $MMM, $XOM, and will be buying more $NRZ
1
1",🔥 💵,1,,1,[],https://twitter.com/CalebGregory304/status/1230589723242094595
754,Caleb,@CalebGregory304,2020-02-19T00:55:57.000Z,I like $T and own it as well!  I do still like $XOM as well for that very reason.  I think it is of good value here.  Oil is cyclical. It will have its days again I’m sure!  Not a bad buy at all with T though!!,I like $T and own it as well!  I do still like $XOM as well for that very reason.  I think it is of good value here.  Oil is cyclical. It will have its days again I’m sure!  Not a bad buy at all with T though!!,🔥 💵,,,,[],https://twitter.com/CalebGregory304/status/1229932599990247429
755,Wendy Bredhold,@WendyBredhold,2020-02-20T15:20:46.000Z,"Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk6jwXthsWQ.twitter…","Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk6jwXthsWQ.twitter…
2",🌻 💙,,,2,[],https://twitter.com/WendyBredhold/status/1230512626456842242
756,Reevyn Aronson,@reevynap,2020-02-20T04:08:56.000Z,"Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk4GVTRP_34.twitter…","Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk4GVTRP_34.twitter…
1
1",,,1,1,[],https://twitter.com/reevynap/status/1230343554234404864
757,Charlotte Serazio,@charann2000,2020-02-20T04:03:04.000Z,"Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk4E9J4Vbzo.twitter…","Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk4E9J4Vbzo.twitter…
1
1",,,1,1,[],https://twitter.com/charann2000/status/1230342079219478533
758,Thomas A. Guaraldi,@GhostWolfWalker,2020-02-20T03:49:25.000Z,"Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk4BsSuG6PI.twitter…","Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk4BsSuG6PI.twitter…
1
1",,,1,1,[],https://twitter.com/GhostWolfWalker/status/1230338643824345090
759,Michele (Rebelwheels NYC),@RebelWheelsNYC,2020-02-20T12:14:21.000Z,"TAKE ACTION: Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk54D_SbAbs.twitter…","TAKE ACTION: Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk54D_SbAbs.twitter…
1",✊ ❤ ♿,,,1,[],https://twitter.com/RebelWheelsNYC/status/1230465712449359872
760,Jennifer Baratta,@Flightwoman,2020-02-20T04:50:23.000Z,"Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk4QDDaTFYY.twitter…","Tell 
@JPMorgan
 @Chase
: Remove America's #1 climate denier, former 
@ExxonMobil
 CEO Lee Raymond, from your board of directors. #StopTheMoneyPipeline #DefundClimateChange $JPM $XOM https://act.sierraclub.org/actions/National?actionId=AR0246312&id=70131000001Lp1FAAS&utm_campaign=addthis&utm_source=twitter&utm_medium=recruit#.Xk4QDDaTFYY.twitter…
1",,,,1,[],https://twitter.com/Flightwoman/status/1230353985741127685
761,Stocktwits,@Stocktwits,2020-02-21T14:37:44.000Z,"Exxon Mobil opened below $60 for the first time since 2010. 

$XOM is down 14% YTD.","Exxon Mobil opened below $60 for the first time since 2010. 

$XOM is down 14% YTD.
3
17
41",,3,17,41,['https://pbs.twimg.com/media/ERToWInWsAACwTx?format=jpg&name=small'],https://twitter.com/Stocktwits/status/1230864184864333826
762,Bespoke,@bespokeinvest,2020-02-22T00:20:38.000Z,"Exxon Mobil $XOM back on the 52-week low list, which it can’t seem to get off of lately.","Exxon Mobil $XOM back on the 52-week low list, which it can’t seem to get off of lately.
4
11",,,4,11,['https://pbs.twimg.com/media/ERVt2O3U4AACYtI?format=jpg&name=900x900'],https://twitter.com/bespokeinvest/status/1231010877308112898
763,Moise Levi,@moiselevi,2020-02-22T09:49:40.000Z,"Exxon Mobil $XOM clearly LT head and shoulder pattern, energy companies are usually leading indicators for things to come","Exxon Mobil $XOM clearly LT head and shoulder pattern, energy companies are usually leading indicators for things to come
1
1
8",,1,1,8,['https://pbs.twimg.com/media/ERXwGz7WkAA5MWz?format=jpg&name=small'],https://twitter.com/moiselevi/status/1231154077049991168
764,Seeking Alpha,@SeekingAlpha,2020-02-21T20:44:30.000Z,$XOM - Exxon Mobil: Value Beginning To Emerge With The Highest Dividend Yield In A Generation. https://seekingalpha.com/article/4326323-exxon-mobil-value-beginning-to-emerge-highest-dividend-yield-in-generation?source=feed_f&utm_campaign=twitter_automated&utm_content=article&utm_medium=social&utm_source=twitter_automated… #investing #stocks #stockmarket,"$XOM - Exxon Mobil: Value Beginning To Emerge With The Highest Dividend Yield In A Generation. https://seekingalpha.com/article/4326323-exxon-mobil-value-beginning-to-emerge-highest-dividend-yield-in-generation?source=feed_f&utm_campaign=twitter_automated&utm_content=article&utm_medium=social&utm_source=twitter_automated… #investing #stocks #stockmarket
seekingalpha.com
Exxon Mobil: Value Beginning To Emerge With The Highest Dividend Yield In A Generation (NYSE:XOM)
Due to their steep selloff, the shares of Exxon Mobil now trade with the highest dividend yield in a generation.
1
1",,1,,1,['https://pbs.twimg.com/card_img/1501416732195315714/UokJwPgK?format=png&name=240x240'],https://twitter.com/SeekingAlpha/status/1230956485938573312
765,"Raymond-Nature, Animals & Trade Markets",@raymond10mm,2020-02-21T14:38:23.000Z,Inside bearish open $es_f $AAPL #daytrading #marketprofile #futures $spx $nasdaq $zb_f $nq_f $cl_f $GC_f $amzn $XOM $ibm $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f,Inside bearish open $es_f $AAPL #daytrading #marketprofile #futures $spx $nasdaq $zb_f $nq_f $cl_f $GC_f $amzn $XOM $ibm $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f,📈 📉,,,,['https://pbs.twimg.com/media/ERTomSTXYAA1bsM?format=png&name=small'],https://twitter.com/raymond10mm/status/1230864347116732429
766,Minion of Gozer,@Minion_of_Gozer,2020-02-21T17:36:22.000Z,$XOM a case study in fall from grace. If this was 2011 the S&P would not b in a good place with the current action there; however these days with its ~1% influence the story is much different.,"$XOM a case study in fall from grace. If this was 2011 the S&P would not b in a good place with the current action there; however these days with its ~1% influence the story is much different.
1
2",,1,,2,[],https://twitter.com/Minion_of_Gozer/status/1230909140702318592
767,Jaybees,@jaybees12,2020-02-21T17:44:50.000Z,$XOM give it time PAYTIENCE,"$XOM give it time PAYTIENCE
stocktwits.com
Following you (@Jaybees) | Stocktwits
$XOM give it time PAYTIENCE",🐝 🦏 🦏,,,,['https://pbs.twimg.com/card_img/1499348782709821440/D6cn4DVf?format=png&name=240x240'],https://twitter.com/jaybees12/status/1230911269319987201
768,Angel - Swing Trade,@SwingTradeAngel,2020-02-22T01:36:49.000Z,"$XOM new all time 52 weeks low! This stock looks like is over!!! When I bought it was everywhere as the best stock to buy 

My portfolio  : https://youtu.be/CvAK0ZN7Po8","$XOM new all time 52 weeks low! This stock looks like is over!!! When I bought it was everywhere as the best stock to buy 

My portfolio  : https://youtu.be/CvAK0ZN7Po8
1",🚀 💼,,1,,[],https://twitter.com/SwingTradeAngel/status/1231030048490168321
769,Elliottwave Forecast,@ElliottForecast,2020-02-21T17:49:32.000Z,$XOM traded lower this week opening further downside toward equal legs area 57.9 - 57.1 before 3 waves bounce takes place #elliottwave #trading,"$XOM traded lower this week opening further downside toward equal legs area 57.9 - 57.1 before 3 waves bounce takes place #elliottwave #trading
1",,,1,,['https://pbs.twimg.com/media/ERUUWgYWAAAnfsP?format=png&name=small'],https://twitter.com/ElliottForecast/status/1230912453267132418
770,sptrading,@sebasti00495668,2020-02-22T02:41:10.000Z,"$xom almost 6% yield, 10 yr yield 1.47% hmmm $spy $qqq $xle $uso $cvx $erx $tsla $mpc","$xom almost 6% yield, 10 yr yield 1.47% hmmm $spy $qqq $xle $uso $cvx $erx $tsla $mpc
1",,,,1,[],https://twitter.com/sebasti00495668/status/1231046242647629825
771,Angel - Swing Trade,@SwingTradeAngel,2020-02-22T01:30:57.000Z,"-2% today. Most of holdings were red today! Too bad I didn’t have any buying power. This is the best time to buy!

Closed positions: https://youtu.be/CvAK0ZN7Po8
current holdings: $NIO $XOM $SNAP $LLEX $CVS $TGT $NYMT $SNE $SHAK $SPHD $WEN $LAND","-2% today. Most of holdings were red today! Too bad I didn’t have any buying power. This is the best time to buy!

Closed positions: https://youtu.be/CvAK0ZN7Po8
current holdings: $NIO $XOM $SNAP $LLEX $CVS $TGT $NYMT $SNE $SHAK $SPHD $WEN $LAND",🚀,,,,[],https://twitter.com/SwingTradeAngel/status/1231028570966962177
772,Angel - Swing Trade,@SwingTradeAngel,2020-02-23T16:22:52.000Z,"$XOM this is a stock to hold for long term. It should go up one day just got to be patient. Crazy last year this is one of the hot stocks to buy.

$509 YTD Gain in closed positions: https://youtu.be/CvAK0ZN7Po8","$XOM this is a stock to hold for long term. It should go up one day just got to be patient. Crazy last year this is one of the hot stocks to buy.

$509 YTD Gain in closed positions: https://youtu.be/CvAK0ZN7Po8",🚀,,,,[],https://twitter.com/SwingTradeAngel/status/1231615417619296262
773,Stock Market News,@Stock_Market_Pr,2020-02-23T08:54:07.000Z,"#ExxonMobil $XOM’s New InFocus™ Online Platform Helps Optimize Plant Performance, Increase Operational Efficiency and Minimize Production Interruptions http://dlvr.it/RQZcGb","#ExxonMobil $XOM’s New InFocus™ Online Platform Helps Optimize Plant Performance, Increase Operational Efficiency and Minimize Production Interruptions http://dlvr.it/RQZcGb",,,,,['https://pbs.twimg.com/media/ERcs--uUwAAxzOu?format=jpg&name=small'],https://twitter.com/Stock_Market_Pr/status/1231502485098909703
