,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
594,Conor,@CryptoConor,2018-02-05T08:27:44.000Z,"This Next Generation Game Platform might just be your best ICO investment of 2018.. Don't miss out!! 

--> http://bit.ly/AbyssICO

$SYS 0.425991$ $STEEM $XCP $PAY $PLBT $DTB $KMD $QSP $CREDO $USDT $BCAP $KIN $CAT $XVC $CAG $GXS $ETHOS $MSP $RDD $XZC $LINK","This Next Generation Game Platform might just be your best ICO investment of 2018.. Don't miss out!! 

--> http://bit.ly/AbyssICO

$SYS 0.425991$ $STEEM $XCP $PAY $PLBT $DTB $KMD $QSP $CREDO $USDT $BCAP $KIN $CAT $XVC $CAG $GXS $ETHOS $MSP $RDD $XZC $LINK",🤑 🤑,,,,['https://pbs.twimg.com/media/DVQhvb3XcAAd252?format=jpg&name=small'],https://twitter.com/CryptoConor/status/960429723498287104
595,Live Crypto PriceBot,@LiveCryptoChart,2018-02-05T04:01:13.000Z,"10x-100x potential with this awesome ICO! Kickass referral program as well... 

--> http://bit.ly/AbyssICO

$STEEM 3.61977$ $SBD $XVC $XNN $AST $CAT $IXT $BET $MUE $GAME $DGD $ODN $PRE $GRC $BCO $THC $PIRL $ERC $NMC $PLU $QWARK $PST $CSNO $ART $ZSC $XEM","10x-100x potential with this awesome ICO! Kickass referral program as well... 

--> http://bit.ly/AbyssICO

$STEEM 3.61977$ $SBD $XVC $XNN $AST $CAT $IXT $BET $MUE $GAME $DGD $ODN $PRE $GRC $BCO $THC $PIRL $ERC $NMC $PLU $QWARK $PST $CSNO $ART $ZSC $XEM",,,,,['https://pbs.twimg.com/media/DVPkvWKW0AA0J_r?format=png&name=small'],https://twitter.com/LiveCryptoChart/status/960362652831813633
596,ShillMeister,@ShillMeister1,2018-02-05T16:29:20.000Z,"A Crypto Rewards Ecosystem for Gamers & Developers!! This will be your best ICO investment of 2018!  

--> http://bit.ly/AbyssICO

$STRAT 6.58224$ $PIVX $CURE $XWC $ADT $WINGS $BLU $FCT $SNT $CTR $USDT $CAT $XBY $BCO $QASH $CLAM $RIC $CND $ERC $BCN $ION","A Crypto Rewards Ecosystem for Gamers & Developers!! This will be your best ICO investment of 2018!  

--> http://bit.ly/AbyssICO

$STRAT 6.58224$ $PIVX $CURE $XWC $ADT $WINGS $BLU $FCT $SNT $CTR $USDT $CAT $XBY $BCO $QASH $CLAM $RIC $CND $ERC $BCN $ION",💰 💰,,,,['https://pbs.twimg.com/media/DVSP95OXcAAS_t7?format=png&name=small'],https://twitter.com/ShillMeister1/status/960550919632048128
597,Dakota Financial,@dakotafinancial,2018-02-04T09:22:52.000Z,Allied Investment Advisors LLC Invests $6.34 Million in Caterpillar Inc. $CAT Stock http://zpr.io/nTCZn #stocks,Allied Investment Advisors LLC Invests $6.34 Million in Caterpillar Inc. $CAT Stock http://zpr.io/nTCZn #stocks,,,,,[],https://twitter.com/dakotafinancial/status/960081210704912384
598,Dakota Financial,@dakotafinancial,2018-02-03T10:01:02.000Z,Caterpillar Inc. $CAT Holdings Reduced by CIBC World Markets Inc. http://zpr.io/nTKTe #stocks,Caterpillar Inc. $CAT Holdings Reduced by CIBC World Markets Inc. http://zpr.io/nTKTe #stocks,,,,,[],https://twitter.com/dakotafinancial/status/959728428093181952
599,Dakota Financial,@dakotafinancial,2018-02-05T09:49:53.000Z,"C M Bidwell & Associates Ltd. Invests $711,000 in Caterpillar Inc. $CAT http://zpr.io/nT5vE #stocks","C M Bidwell & Associates Ltd. Invests $711,000 in Caterpillar Inc. $CAT http://zpr.io/nT5vE #stocks",,,,,[],https://twitter.com/dakotafinancial/status/960450395108794368
600,leahanne,@leahanneta,2018-02-05T19:59:35.000Z,"14:28 ET Volume Leader #81 - CAT 5,264,235 Caterpillar Inc $CAT 155.09 -2.40 -1.52% High today of 158.93 day l","14:28 ET Volume Leader #81 - CAT 5,264,235 Caterpillar Inc $CAT 155.09 -2.40 -1.52% High today of 158.93 day l
investorshangout.com
14:28 ET Volume Leader #81 - CAT - Estrella's Sizzling Hot Stock Plays #4933366 - Investors Hangout
Estrella's Sizzling Hot Stock Plays: 14:28 ET Volume Leader #81 - CAT 5,264,235 Caterpillar Inc $CAT 155.09 -2.40 -1.52% High today of 15 - #4933366",,,,,['https://pbs.twimg.com/card_img/1501786804458225666/x1zF4gPO?format=png&name=240x240'],https://twitter.com/leahanneta/status/960603834128224256
601,Transcript Daily,@TranscriptDaily,2018-02-04T09:18:40.000Z,Caterpillar Inc. $CAT Stake Raised by Acadian Asset Management LLC http://zpr.io/nTCzK,Caterpillar Inc. $CAT Stake Raised by Acadian Asset Management LLC http://zpr.io/nTCzK,,,,,[],https://twitter.com/TranscriptDaily/status/960080153694162944
602,Transcript Daily,@TranscriptDaily,2018-02-04T14:53:56.000Z,IFC Holdings Incorporated FL Sells 904 Shares of Caterpillar Inc. $CAT http://zpr.io/nTSWB,IFC Holdings Incorporated FL Sells 904 Shares of Caterpillar Inc. $CAT http://zpr.io/nTSWB,,,,,[],https://twitter.com/TranscriptDaily/status/960164524534980608
603,Daily Political,@dailypoliticaln,2018-02-04T17:32:15.000Z,Caterpillar Inc. $CAT Shares Bought by Welch Group LLC http://dailypolitical.com/?p=1742188,Caterpillar Inc. $CAT Shares Bought by Welch Group LLC http://dailypolitical.com/?p=1742188,,,,,[],https://twitter.com/dailypoliticaln/status/960204366321012738
604,The Lincolnian,@ThisLincolnian,2018-02-04T23:52:21.000Z,Somewhat Positive Press Coverage Somewhat Unlikely to Impact Caterpillar $CAT Stock Price http://thelincolnianonline.com/?p=453550,Somewhat Positive Press Coverage Somewhat Unlikely to Impact Caterpillar $CAT Stock Price http://thelincolnianonline.com/?p=453550,,,,,[],https://twitter.com/ThisLincolnian/status/960300023010480129
605,Steve,@Speedee19,2018-02-03T01:57:25.000Z,"Replying to 
@AnthonyMaceroni","Replying to 
@AnthonyMaceroni
I made some good money on short calls this week, premiums were really fat. That short interest is scary tho, can turn on a dime and rip. Closed out tonight, we'll see next week.  $248 would be a 38% retracement. $NFLX. Same look with $BA (short calls) and $CAT (no pos)
1
2",,1,,2,[],https://twitter.com/Speedee19/status/959606721919496194
606,StockMarketScoop,@StockScoops,2018-02-04T18:06:08.000Z,Catapult Group International Limited (CAT) Is Yet to See Trading Action on Feb 4 https://weeklyhub.com/catapult-group-international-limited-cat-is-yet-to-see-trading-action-on-feb-4/… $CAT #stocks #stockmarket,Catapult Group International Limited (CAT) Is Yet to See Trading Action on Feb 4 https://weeklyhub.com/catapult-group-international-limited-cat-is-yet-to-see-trading-action-on-feb-4/… $CAT #stocks #stockmarket,,,,,[],https://twitter.com/StockScoops/status/960212896033705987
607,US Banking News,@AmericanBanking,2018-02-04T11:42:46.000Z,$CAT - Caterpillar #CAT Lifted to Buy at Argus https://goo.gl/fb/bvjX8H,$CAT - Caterpillar #CAT Lifted to Buy at Argus https://goo.gl/fb/bvjX8H,,,,,[],https://twitter.com/AmericanBanking/status/960116417843482624
608,Alexander Morris,@tymorapro,2018-02-05T20:10:30.000Z,"$CAT: ApproachingKeyLevel- (150.00), News, 2NewLo, 18:3Accel-, allTFs-, FirmTrnd-:-150%, ch:-4.7%, 1MoLo-, bigFlt:594M, 13DyChgHi:-13%","$CAT: ApproachingKeyLevel- (150.00), News, 2NewLo, 18:3Accel-, allTFs-, FirmTrnd-:-150%, ch:-4.7%, 1MoLo-, bigFlt:594M, 13DyChgHi:-13%",,,,,[],https://twitter.com/tymorapro/status/960606579161694209
609,Abel Costa,@abelcosta,2018-02-05T13:08:16.000Z,"Take your free Havven token.  

 https://airdrop.havven.io/?kid=KY0HJairdrop.havven.io/?kid=KY0HJ…    

$ION $AAC $BTC $VIBE $BTG $ATK $XRP $DCT $XLM $LINK $CVC $ADX $GBYTE $POE $IOST $BCC $ETH $EOS $SYS $CAT $STEEM $COSS $NANO","Take your free Havven token.  

 https://airdrop.havven.io/?kid=KY0HJairdrop.havven.io/?kid=KY0HJ…    

$ION $AAC $BTC $VIBE $BTG $ATK $XRP $DCT $XLM $LINK $CVC $ADX $GBYTE $POE $IOST $BCC $ETH $EOS $SYS $CAT $STEEM $COSS $NANO",➡,,,,[],https://twitter.com/abelcosta/status/960500319997263874
610,shortvolumes,@shortvolumes,2018-02-03T14:00:04.000Z,Short vol percent for $CAT on 2018-02-02 is 31%. http://shortvolumes.com/?t=CAT $CMI 61% $GE 48% $ASTE 59% $DE 47%,Short vol percent for $CAT on 2018-02-02 is 31%. http://shortvolumes.com/?t=CAT $CMI 61% $GE 48% $ASTE 59% $DE 47%,,,,,[],https://twitter.com/shortvolumes/status/959788582226612224
611,Watchlist News,@WatchlistN,2018-02-05T10:24:16.000Z,Argus Raises Caterpillar $CAT Price Target to $185.00 http://zpr.io/nTi7M,Argus Raises Caterpillar $CAT Price Target to $185.00 http://zpr.io/nTi7M,,,,,[],https://twitter.com/WatchlistN/status/960459050378055680
612,shortvolumes,@shortvolumes,2018-02-05T22:36:01.000Z,The short sell volume percent for $DE on 2018-02-02 is 47%. http://shortvolumes.com/?t=DE $AGCO 62% $ARTW 23% $HMC 37% $CAT 31%,The short sell volume percent for $DE on 2018-02-02 is 47%. http://shortvolumes.com/?t=DE $AGCO 62% $ARTW 23% $HMC 37% $CAT 31%,,,,,[],https://twitter.com/shortvolumes/status/960643202033299456
613,Conor,@CryptoConor,2018-02-05T23:43:26.000Z,"10x-100x potential with this awesome ICO! Kickass referral program as well... 

--> http://bit.ly/AbyssICO

$DASH 446.346$ $SOAR $OTN $FUEL $REQ $DENT $STRAT $POLL $PING $GBYTE $PST $TRUST $BAT $ALIS $OCL $COSS $LSK $BTG $CAT $ZEN $TIME $GOLOS $MNX $RDN","10x-100x potential with this awesome ICO! Kickass referral program as well... 

--> http://bit.ly/AbyssICO

$DASH 446.346$ $SOAR $OTN $FUEL $REQ $DENT $STRAT $POLL $PING $GBYTE $PST $TRUST $BAT $ALIS $OCL $COSS $LSK $BTG $CAT $ZEN $TIME $GOLOS $MNX $RDN",🤑 🤑,,,,['https://pbs.twimg.com/media/DVTzU-7W4AA6LXi?format=jpg&name=small'],https://twitter.com/CryptoConor/status/960660166709596160
614,TheClosingBell,@TCBFx,2018-02-05T18:26:52.000Z,The Closing Bell is out! https://paper.li/BonaCapital/1408551985?edition_id=219ac150-0aa2-11e8-84c2-0cc47a0d164b… $EURUSD $GBPUSD $USDJPY $AUDUSD $SPY $TWTR $GPRO $YHOO $LNKD $FB $AAPL $BRD $CAT $WLT $LNKD,The Closing Bell is out! https://paper.li/BonaCapital/1408551985?edition_id=219ac150-0aa2-11e8-84c2-0cc47a0d164b… $EURUSD $GBPUSD $USDJPY $AUDUSD $SPY $TWTR $GPRO $YHOO $LNKD $FB $AAPL $BRD $CAT $WLT $LNKD,,,,,[],https://twitter.com/TCBFx/status/960580501017976832
615,Watchlist News,@WatchlistN,2018-02-05T10:24:11.000Z,Caterpillar Inc. $CAT Stake Lessened by Comerica Bank http://zpr.io/nTi7a,Caterpillar Inc. $CAT Stake Lessened by Comerica Bank http://zpr.io/nTi7a,,,,,[],https://twitter.com/WatchlistN/status/960459028433424384
616,US Banking News,@AmericanBanking,2018-02-04T11:26:53.000Z,Caterpillar $CAT Lifted to Buy at Argus http://americanbankingnews.com/?p=5705175 #stocks,Caterpillar $CAT Lifted to Buy at Argus http://americanbankingnews.com/?p=5705175 #stocks,,,,,[],https://twitter.com/AmericanBanking/status/960112421066235904
617,Chameleon Options,@MC_OptionTrades,2018-02-05T15:04:19.000Z,Top Implied #Volatility Decliners $BMY $FLEX $USO $QCOM $GSK $UNG $OSTK $QQQ $SQQQ $UVXY $SPY $AAPL $T $CAT http://tinyurl.com/yaxs85ln,Top Implied #Volatility Decliners $BMY $FLEX $USO $QCOM $GSK $UNG $OSTK $QQQ $SQQQ $UVXY $SPY $AAPL $T $CAT http://tinyurl.com/yaxs85ln,🦎,,,,[],https://twitter.com/MC_OptionTrades/status/960529528199184384
618,US Banking News,@AmericanBanking,2018-02-03T02:15:56.000Z,"Insider Selling: Caterpillar Inc. $CAT Insider Sells 95,199 Shares of Stock http://americanbankingnews.com/?p=5699907 #stocks","Insider Selling: Caterpillar Inc. $CAT Insider Sells 95,199 Shares of Stock http://americanbankingnews.com/?p=5699907 #stocks",,,,,[],https://twitter.com/AmericanBanking/status/959611381153783809
619,TradingWins.com,@TradingWins,2018-02-04T19:09:42.000Z,"What's Next? - Market Update by Vince Vora for February 4th, 2018 $WMT $CSCO $AMZN $CAT $MMM $SBUX $AAPL","What's Next? - Market Update by Vince Vora for February 4th, 2018 $WMT $CSCO $AMZN $CAT $MMM $SBUX $AAPL
youtube.com
What's Next? - Market Update February 4th, 2018
In tonight's update, Vince covers:1) U.S. equities posted their worst weekly performance in two years on much higher than average volume. The Dow Jones Indus...",,,,,['https://pbs.twimg.com/card_img/1501444668697067520/18_gpa9c?format=jpg&name=240x240'],https://twitter.com/TradingWins/status/960228892547022848
620,StockNews.com,@stocknewsdotcom,2018-02-03T14:53:48.000Z,$CAT Portfolio manager sees plenty of work for companies to help assist with last year's hurricanes and thinks th… https://stocknews.com/news/cat-portfolio-manager-sees-plenty-of-work-for-companies-to-help/…,$CAT Portfolio manager sees plenty of work for companies to help assist with last year's hurricanes and thinks th… https://stocknews.com/news/cat-portfolio-manager-sees-plenty-of-work-for-companies-to-help/…,,,,,[],https://twitter.com/stocknewsdotcom/status/959802105589575680
621,Ticker Report,@TickerReport,2018-02-05T12:37:41.000Z,Loudon Investment Management LLC Trims Stake in Caterpillar Inc. $CAT http://tickerreport.com/?p=3177815,Loudon Investment Management LLC Trims Stake in Caterpillar Inc. $CAT http://tickerreport.com/?p=3177815,,,,,[],https://twitter.com/TickerReport/status/960492626129678336
622,ValueTrades,@StockTradePicks,2018-02-05T14:50:26.000Z,MUST READ: buy weed when there is blood on the streets: http://nasdaqnewsreports.blogspot.com/2018/02/buy-weed-when-there-is-blood-on-streets.html… $CAT $VALE $PANW $NVAX $DLR $NYMT $GEVO $GRNH $N $OUTR $RIG $D $AFL $WDAY $DFS $SGYP $NMM $ODP $WNR $UAN,"MUST READ: buy weed when there is blood on the streets: http://nasdaqnewsreports.blogspot.com/2018/02/buy-weed-when-there-is-blood-on-streets.html… $CAT $VALE $PANW $NVAX $DLR $NYMT $GEVO $GRNH $N $OUTR $RIG $D $AFL $WDAY $DFS $SGYP $NMM $ODP $WNR $UAN
1",,,,1,[],https://twitter.com/StockTradePicks/status/960526032464850945
623,MarketBeat,@MarketBeatCom,2018-02-03T10:01:02.000Z,Caterpillar Inc. $CAT Holdings Reduced by CIBC World Markets Inc. http://zpr.io/nTKTe,Caterpillar Inc. $CAT Holdings Reduced by CIBC World Markets Inc. http://zpr.io/nTKTe,,,,,[],https://twitter.com/MarketBeatCom/status/959728425455046656
624,MarketBeat,@MarketBeatCom,2018-02-05T09:49:52.000Z,"C M Bidwell & Associates Ltd. Invests $711,000 in Caterpillar Inc. $CAT http://zpr.io/nT5vE","C M Bidwell & Associates Ltd. Invests $711,000 in Caterpillar Inc. $CAT http://zpr.io/nT5vE",,,,,[],https://twitter.com/MarketBeatCom/status/960450391539437568
625,Watchlist News,@WatchlistN,2018-02-05T02:46:36.000Z,Analysts Expect Caterpillar Inc. $CAT Will Announce Quarterly Sales of $11.58 Billion http://zpr.io/nTkiS,Analysts Expect Caterpillar Inc. $CAT Will Announce Quarterly Sales of $11.58 Billion http://zpr.io/nTkiS,,,,,[],https://twitter.com/WatchlistN/status/960343875750686721
626,MarketBeat,@MarketBeatCom,2018-02-04T09:22:52.000Z,Allied Investment Advisors LLC Invests $6.34 Million in Caterpillar Inc. $CAT Stock http://zpr.io/nTCZn,Allied Investment Advisors LLC Invests $6.34 Million in Caterpillar Inc. $CAT Stock http://zpr.io/nTCZn,,,,,[],https://twitter.com/MarketBeatCom/status/960081207689170946
627,Rob Moreno,@rightviewrob,2018-02-05T23:28:45.000Z,"@jimcramer
 $MCD bounced 6.6%  off its intra-day low forming a strong hammer candle. $JNJ - $BA - $CAT saw similar price action. There will be more volatility ahead but those hammer lows in these out-performer is significant. (more on http://rightviewtrading.com tonight)","@jimcramer
 $MCD bounced 6.6%  off its intra-day low forming a strong hammer candle. $JNJ - $BA - $CAT saw similar price action. There will be more volatility ahead but those hammer lows in these out-performer is significant. (more on http://rightviewtrading.com tonight)
2",,,,2,['https://pbs.twimg.com/media/DVTut6DVoAAyk8m?format=jpg&name=small'],https://twitter.com/rightviewrob/status/960656470630117376
628,Jessy V. - CryptoGirl,@CryptoJV,2018-02-04T10:23:55.000Z,"10x-100x potential with this awesome ICO! Kickass referral program as well... 

--> http://bit.ly/AbyssICO

$ARK 4.61155$ $BTC $BTM $QAU $RHOC $CAT $BCN $AGRS $REP $LTC $XPM $ICN $AVT $GBYTE $PAY $AST $DASH $XNN $SLR $POWR $DPY $XMR $NMC $MGO $PURA $PLBT","10x-100x potential with this awesome ICO! Kickass referral program as well... 

--> http://bit.ly/AbyssICO

$ARK 4.61155$ $BTC $BTM $QAU $RHOC $CAT $BCN $AGRS $REP $LTC $XPM $ICN $AVT $GBYTE $PAY $AST $DASH $XNN $SLR $POWR $DPY $XMR $NMC $MGO $PURA $PLBT",😍,,,,['https://pbs.twimg.com/media/DVLyvm5W0AEh4zL?format=jpg&name=small'],https://twitter.com/CryptoJV/status/960096574520033280
629,Ticker Report,@TickerReport,2018-02-03T02:12:39.000Z,"Caterpillar Inc. $CAT Insider Thomas A. Pellette Sells 95,199 Shares http://tickerreport.com/?p=3172388","Caterpillar Inc. $CAT Insider Thomas A. Pellette Sells 95,199 Shares http://tickerreport.com/?p=3172388",,,,,[],https://twitter.com/TickerReport/status/959610555022659589
630,Ticker Report,@TickerReport,2018-02-03T02:42:16.000Z,Analysts Expect Caterpillar Inc. $CAT Will Post Quarterly Sales of $11.58 Billion http://tickerreport.com/?p=3172417,Analysts Expect Caterpillar Inc. $CAT Will Post Quarterly Sales of $11.58 Billion http://tickerreport.com/?p=3172417,,,,,[],https://twitter.com/TickerReport/status/959618008758063106
631,GamerGenie,@GamerGenieGG,2018-02-04T17:07:46.000Z,"I found a mistake in the latest issue. In catchup box of BITCLAVE $CAT, it is mentioned that $CAT is currently trading on Binance, but its not on Binance. Hope you correct it, otherwise a solid Issue as always. Well done 
@n00bqu33n","I found a mistake in the latest issue. In catchup box of BITCLAVE $CAT, it is mentioned that $CAT is currently trading on Binance, but its not on Binance. Hope you correct it, otherwise a solid Issue as always. Well done 
@n00bqu33n
1
2",,1,,2,[],https://twitter.com/GamerGenieGG/status/960198204426825728
632,TradeBot,@TradeBot101,2018-02-04T09:53:47.000Z,"10x-100x potential with this awesome ICO! Kickass referral program as well... 

--> http://bit.ly/AbyssICO

$DGB 0.0408712$ $NEOS $CVC $ONX $PTOY $CRB $STORJ $RBY $OAX $QTUM $LKK $XCP $THC $GCR $VIA $NAV $PIRL $LRC $SUPER $ETHOS $BLUE $CAT $BMC $MCO $VERI","10x-100x potential with this awesome ICO! Kickass referral program as well... 

--> http://bit.ly/AbyssICO

$DGB 0.0408712$ $NEOS $CVC $ONX $PTOY $CRB $STORJ $RBY $OAX $QTUM $LKK $XCP $THC $GCR $VIA $NAV $PIRL $LRC $SUPER $ETHOS $BLUE $CAT $BMC $MCO $VERI",🤖,,,,['https://pbs.twimg.com/media/DVLr2PAXUAAMQne?format=jpg&name=small'],https://twitter.com/TradeBot101/status/960088991323303936
633,Transcript Daily,@TranscriptDaily,2018-02-04T09:18:41.000Z,"Thomas A. Pellette Sells 95,199 Shares of Caterpillar Inc. $CAT Stock http://zpr.io/nTCzb","Thomas A. Pellette Sells 95,199 Shares of Caterpillar Inc. $CAT Stock http://zpr.io/nTCzb",,,,,[],https://twitter.com/TranscriptDaily/status/960080158983118848
634,Dog Crypto Data,@cryptomerckkkk,2018-02-08T13:31:48.000Z,"if $etc Hits $30 By Tommorow I Will Giveaway 0.5 #Etherumclassic To Everyone Who Retweets And Follows
$CURE $CAT $BNT $UKG $TIX $WGR $RBY $ERC $PASC $CFI $CAG $RPX $SMART $PING $NLG $BCY $GVT $ECC $PRG $EOS $BQ $STORJ $CNX $USDT $ATB $UNIT $GAS $SBD","if $etc Hits $30 By Tommorow I Will Giveaway 0.5 #Etherumclassic To Everyone Who Retweets And Follows
$CURE $CAT $BNT $UKG $TIX $WGR $RBY $ERC $PASC $CFI $CAG $RPX $SMART $PING $NLG $BCY $GVT $ECC $PRG $EOS $BQ $STORJ $CNX $USDT $ATB $UNIT $GAS $SBD
15
136
84",,15,136,84,[],https://twitter.com/cryptomerckkkk/status/961593409386483718
635,FOX Business,@FoxBusiness,2018-02-06T15:18:27.000Z,#StockAlert: Dow winners $JNJ $JPM $AAPL $BA $CAT,"#StockAlert: Dow winners $JNJ $JPM $AAPL $BA $CAT
4
11
16",,4,11,16,['https://pbs.twimg.com/media/DVXJLyDWkAAsbMg?format=jpg&name=small'],https://twitter.com/FoxBusiness/status/960895469307219968
636,Gregory Krupinski,@G_krupins,2018-02-07T01:36:35.000Z,$CAT Maybe a little test here,"$CAT Maybe a little test here
2
6",,,2,6,['https://pbs.twimg.com/media/DVZW0PtWkAE2jTy?format=png&name=small'],https://twitter.com/G_krupins/status/961051029038125057
637,Blocktrader Academy,@BlockTr_Academy,2018-02-07T08:28:38.000Z,"Markets green again. Wallstreet, S&P500 and World Stocks outperformed by crypto. Yesterday we saw bigger losses in the crypto market, today we have bigger gains on the 24h-daily map.
$TRX $QASH $ZEPH $POT $DOGE $DASH $BCH $LINK $DNT $XP $UBQ $CND $CTR $VET $CMPCO $CAT $BTC $ETH","Markets green again. Wallstreet, S&P500 and World Stocks outperformed by crypto. Yesterday we saw bigger losses in the crypto market, today we have bigger gains on the 24h-daily map.
$TRX $QASH $ZEPH $POT $DOGE $DASH $BCH $LINK $DNT $XP $UBQ $CND $CTR $VET $CMPCO $CAT $BTC $ETH
4
3",,,4,3,['https://pbs.twimg.com/media/DVa0j9FWsAEVgPt?format=jpg&name=small'],https://twitter.com/BlockTr_Academy/status/961154725591863297
638,Tom Renna,@534Fourthave,2018-02-08T11:26:02.000Z,Margin Calls should hit today. Expect Brokerages to lower the bids hard and do buy ins and steal everyone's equity. $TSLA $CAT $TITN $UA $KSS $DKS $CNHI $SHLM $CONN,"Margin Calls should hit today. Expect Brokerages to lower the bids hard and do buy ins and steal everyone's equity. $TSLA $CAT $TITN $UA $KSS $DKS $CNHI $SHLM $CONN
4
7",,,4,7,['https://pbs.twimg.com/media/DVgnT7LXUAUuFdL?format=jpg&name=900x900'],https://twitter.com/534Fourthave/status/961561756324818946
639,Top Stock Alerts,@TopStockAlerts1,2018-02-06T02:28:43.000Z,Dow just touched correction territory: $DJIA $CVX $DWDP $XOM $PFE $UNH $HD $JNJ $MMM $INTC $CAT $IBM $MRK $MCD $KO,"Dow just touched correction territory: $DJIA $CVX $DWDP $XOM $PFE $UNH $HD $JNJ $MMM $INTC $CAT $IBM $MRK $MCD $KO
cnbc.com
The Dow just touched correction territory: Here are the stocks that led the drop
The Dow hit correction territory Monday; here are the components that led the index's leg downward.",,,,,['https://pbs.twimg.com/card_img/1501531315744632834/eBYtDLWE?format=jpg&name=small'],https://twitter.com/TopStockAlerts1/status/960701759244111872
640,Christian Fromhertz,@cfromhertz,2018-02-06T22:30:01.000Z,"TTG #Market Recap Video: https://youtu.be/4wp933s9xA0 
#Option Call Activity: $CAT $STZ $ADI $CRM $PG $HDS $ITB $X $NWL $NEPT $BBD","TTG #Market Recap Video: https://youtu.be/4wp933s9xA0 
#Option Call Activity: $CAT $STZ $ADI $CRM $PG $HDS $ITB $X $NWL $NEPT $BBD
2",,,,2,['https://pbs.twimg.com/media/DVYsGw_W4AAUgbp?format=jpg&name=large'],https://twitter.com/cfromhertz/status/961004077453848576
641,Ferenc Sanderson,@fundconsult,2018-02-06T15:39:13.000Z,"DJIA Playing Catch-Up with the $GE Blues in early Feb 2018...or so much for ""blue-chip"" safety
$CVX $PG $AAPL $DWDP $AXP $XOM $JNJ $CAT $DIS
#StockMarket #Stockstowatch #hedgefunds #BigData #QuantitativeTrading #algotrading","DJIA Playing Catch-Up with the $GE Blues in early Feb 2018...or so much for ""blue-chip"" safety
$CVX $PG $AAPL $DWDP $AXP $XOM $JNJ $CAT $DIS
#StockMarket #Stockstowatch #hedgefunds #BigData #QuantitativeTrading #algotrading
1",,,,1,['https://pbs.twimg.com/media/DVXOFKyVwAAxwTc?format=jpg&name=small'],https://twitter.com/fundconsult/status/960900696982851584
642,Maria Chaudhry,@mchaudhry82,2018-02-07T04:22:35.000Z,Wednesday’s Watch 1: $AMZN $AAPL $AMD $BABA $DIA $BA $BTC.X $ETH.X $FB $DIS $CAT $COST $CVX $GOOGL $HD $DPW $COHR ,"Wednesday’s Watch 1: $AMZN $AAPL $AMD $BABA $DIA $BA $BTC.X $ETH.X $FB $DIS $CAT $COST $CVX $GOOGL $HD $DPW $COHR 
5",😘,,,5,['https://pbs.twimg.com/media/DVZ8z3xXUAIMq6Q?format=jpg&name=900x900'],https://twitter.com/mchaudhry82/status/961092804435988481
643,Live Crypto PriceBot,@LiveCryptoChart,2018-02-08T19:58:31.000Z,"ICO ALERT!! Very solid long term investment... 

--> http://bit.ly/BankeraSale

$LTC 149.028$ $ZNY $BLUE $EMC $UNIT $EDR $CURE $RLC $BTG $XZC $XP $AUR $MIOTA $CAT $DENT $GNT $XUC $MGO $DOPE $AIR $TRX $SXC $DNA $RADS $BCC $CRB $COB $BDL $BRX $PAY $EOS $RUP","ICO ALERT!! Very solid long term investment... 

--> http://bit.ly/BankeraSale

$LTC 149.028$ $ZNY $BLUE $EMC $UNIT $EDR $CURE $RLC $BTG $XZC $XP $AUR $MIOTA $CAT $DENT $GNT $XUC $MGO $DOPE $AIR $TRX $SXC $DNA $RADS $BCC $CRB $COB $BDL $BRX $PAY $EOS $RUP",,,,,['https://pbs.twimg.com/media/DVicniNW0AU2ABq?format=jpg&name=small'],https://twitter.com/LiveCryptoChart/status/961690728232517632
644,TradingWins.com,@TradingWins,2018-02-08T00:08:54.000Z,"Scary Reversal - Market Update by Vince Vora for February 7th, 2018  $CSCO $AMZN $CAT $SBUX $SNAP $TSLA $FOXA","Scary Reversal - Market Update by Vince Vora for February 7th, 2018  $CSCO $AMZN $CAT $SBUX $SNAP $TSLA $FOXA
youtube.com
Scary Reversal - Market Update February 7th, 2018
In tonight's update, Vince covers:1) U.S. equities were trading significantly higher in early morning trading before posting one of their biggest reversals ...
2",,,,2,['https://pbs.twimg.com/card_img/1502005832057495552/fk8fLSo9?format=jpg&name=240x240'],https://twitter.com/TradingWins/status/961391352293548037
645,Peter C,@lannabiker,2018-02-07T17:41:54.000Z,BTO $CAT Mar16 160C,"BTO $CAT Mar16 160C
2",,,,2,[],https://twitter.com/lannabiker/status/961293961200480256
646,Open Outcrier,@OpenOutcrier,2018-02-07T21:01:14.000Z,"RECAP 2/7 Unusual Calls:
$HAIN $GILD $CAT $SMH $TSM $FCX","RECAP 2/7 Unusual Calls:
$HAIN $GILD $CAT $SMH $TSM $FCX
2
2",,,2,2,[],https://twitter.com/OpenOutcrier/status/961344123507789824
647,Maria Chaudhry,@mchaudhry82,2018-02-06T15:31:26.000Z,$Cat Caterpillar calls active as shares dig out of a hole,"$Cat Caterpillar calls active as shares dig out of a hole
1",,,,1,['https://pbs.twimg.com/media/DVXMTHWVQAI3T5D?format=jpg&name=small'],https://twitter.com/mchaudhry82/status/960898737064333312
