,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
927,Stansberry Research,@Stansberry,2020-03-02T15:13:31.000Z,JPMorgan $JPM transfers employees to meet mortgage demand as affordability remains high. http://sbry.co/9rDmD,JPMorgan $JPM transfers employees to meet mortgage demand as affordability remains high. http://sbry.co/9rDmD,,,,,['https://pbs.twimg.com/media/EOP0Wr5X4AEKSl9?format=jpg&name=small'],https://twitter.com/Stansberry/status/1234497069257252866
928,Tory Capital Econ.,@torycapital,2020-03-03T12:45:18.000Z,"$SPY Global central Banks can’t deflate an asset bubble - or “shift” demand/supply curves- Carefully examine the last few times G7 met like this $TSLA $JPM $SPCE $MSFT $DIA $PTON 
 
STILL not buying this dip til better info...","$SPY Global central Banks can’t deflate an asset bubble - or “shift” demand/supply curves- Carefully examine the last few times G7 met like this $TSLA $JPM $SPCE $MSFT $DIA $PTON 
 
STILL not buying this dip til better info...
stocktwits.com
Tory Capital Economics (@torycapital) | Stocktwits
$SPY Global central Banks can’t deflate an asset bubble - or “shift” demand/supply curves- Carefully examine the last few times G7 met like this $TSLA $JPM $SPCE $MSFT $DIA $PTON ",📉 📉,,,,['https://pbs.twimg.com/card_img/1499924059949125635/pDD6oPwb?format=png&name=240x240'],https://twitter.com/torycapital/status/1234822154094546945
929,Zero Shorts,@zeroshorts,2020-03-02T20:40:36.000Z,"Replying to 
@LawrenceLepard
 and 
@RudyHavenstein","Replying to 
@LawrenceLepard
 and 
@RudyHavenstein
Ditto to all 3 of those for me! And I'll add: the massive manipulation of the paper Gold & Silver prices in the futures market by $JPM, $DB, HSBC et al sanctioned by the #Fed in order to dissuade #Fiat money doubters (see DoJ Settlement Agrement w/ $DB admitting the conspiracy).
2",,,,2,[],https://twitter.com/zeroshorts/status/1234579383114842113
930,Richard Christopher Whalen,@rcwhalen,2020-03-03T15:25:48.000Z,"Replying to 
@TheDomino","Replying to 
@TheDomino
Double down on the bull call on residential mortgages..... $JPM $COOP $BAC $PMT  but short the #MSR plays
1
3",,1,,3,[],https://twitter.com/rcwhalen/status/1234862548836651009
931,DerivativeDan1971,@DerivativeD,2020-03-02T21:15:27.000Z,"Replying to 
@DaRealEZE","Replying to 
@DaRealEZE
$BCH back to 400’s by Friday.  Long #BitcoinCash .  5 weeks to go.  Then #bitcoin halving in May.  Optimal break out scenario.  
@rogerkver
 $btc $xrp $eth $bsv $ltc $bnb $link $trx $spy $tsla $spce $v $jpm
coingecko.com
Bitcoin Cash Halving
Bitcoin Cash halving 2024
1
3
7",🚀 🚀 🚀,1,3,7,['https://pbs.twimg.com/card_img/1500690620364443655/1-YoPAq6?format=png&name=240x240'],https://twitter.com/DerivativeD/status/1234588150841823232
932,Terry Hogan,@TerryMHogan,2020-03-02T07:27:27.000Z,"Replying to 
@stevenrusso1115
 and 
@KellyCNBC","Replying to 
@stevenrusso1115
 and 
@KellyCNBC
IDK - $AAPL is yielding 1.05%, $MSFT is at 1.19% $WMT is at 1.86%. $JPM is at 2.84% at 10X trailing P/E.  $T is over 5% at 10X forward P/E.  (FD - I own or control positions in all stocks mentioned, which also means I am a closet indexer) I'm not into treasuries at these yields.
3",,,,3,[],https://twitter.com/TerryMHogan/status/1234379779870052352
933,Carl Quintanilla,@carlquintanilla,2020-03-05T23:43:38.000Z,"NEW: JPMorgan statement, on Jamie Dimon’s emergency heart surgery.

$JPM","NEW: JPMorgan statement, on Jamie Dimon’s emergency heart surgery.

$JPM
24
111
135",,24,111,135,"['https://pbs.twimg.com/media/ESYiEEdXsAE1WlB?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ESYiEKUXsAA3Fx0?format=jpg&name=small']",https://twitter.com/carlquintanilla/status/1235712605571833857
934,*Walter Bloomberg,@DeItaone,2020-03-05T16:09:22.000Z,"JPMORGAN STARTING TO SHIFT LONDON-BASED SALES AND TRADING STAFF TO DIFFERENT OFFICES AS PART OF CORONAVIRUS CONTINGENCY PLANS - MEMO
$JPM","JPMORGAN STARTING TO SHIFT LONDON-BASED SALES AND TRADING STAFF TO DIFFERENT OFFICES AS PART OF CORONAVIRUS CONTINGENCY PLANS - MEMO
$JPM
4
57
67",,4,57,67,[],https://twitter.com/DeItaone/status/1235598285047508993
935,PlungeProtectionTeam,@gamesblazer06,2020-03-06T17:17:33.000Z,"$JPM now -24% in a Bear Market.... guess who has a large Oil & Gas book, tight on Standardized Capital & also doesn’t love the new SCB & gross b/s GSIB Scores...about those Stressed Revolver draws... is anyone using the Fed RRP these days? LOL","$JPM now -24% in a Bear Market.... guess who has a large Oil & Gas book, tight on Standardized Capital & also doesn’t love the new SCB & gross b/s GSIB Scores...about those Stressed Revolver draws... is anyone using the Fed RRP these days? LOL
21
51
198",,21,51,198,[],https://twitter.com/gamesblazer06/status/1235977834696282112
936,Olivia Voz,@TheVoz4Real,2020-03-06T00:01:18.000Z,Guys $JPM Jamie Dimon went into emergency heart surgery. It was a successful surgery & he is recuperating,"Guys $JPM Jamie Dimon went into emergency heart surgery. It was a successful surgery & he is recuperating
26
15
125",🌻,26,15,125,[],https://twitter.com/TheVoz4Real/status/1235717053924794368
937,Chris Kimble,@KimbleCharting,2020-03-06T12:06:08.000Z,"9-Year bulls markets could come to an end at these price points, says Joe Friday. $SPY $SPY $BKX $XLF $JPM https://bit.ly/38sk2uc","9-Year bulls markets could come to an end at these price points, says Joe Friday. $SPY $SPY $BKX $XLF $JPM https://bit.ly/38sk2uc
3
31
65",,3,31,65,['https://pbs.twimg.com/media/ESbMAuhWoAAwlNf?format=jpg&name=small'],https://twitter.com/KimbleCharting/status/1235899463056715777
938,Special Situations,@rosemontseneca,2020-03-05T23:37:39.000Z,"*JPMORGAN SAYS CEO DIMON HAD EMERGENCY HEART SURGERY
*JPMORGAN SAYS DIMON AWAKE AND WELL AFTER HEART SURGERY  $JPM","*JPMORGAN SAYS CEO DIMON HAD EMERGENCY HEART SURGERY
*JPMORGAN SAYS DIMON AWAKE AND WELL AFTER HEART SURGERY  $JPM
3
20
32",,3,20,32,[],https://twitter.com/rosemontseneca/status/1235711099196125185
939,FMV,@Find_Me_Value,2020-03-06T15:00:57.000Z,"Well, that was sort of quick...

$WFC down 28% YTD (back to early 2013 levels)
$JPM -18% YTD (end 2017 levels, not as bad)
$C -21% YTD (early 2017 levels)
$BAC -24% YTD (2017 levels)","Well, that was sort of quick...

$WFC down 28% YTD (back to early 2013 levels)
$JPM -18% YTD (end 2017 levels, not as bad)
$C -21% YTD (early 2017 levels)
$BAC -24% YTD (2017 levels)
1
13
35",,1,13,35,[],https://twitter.com/Find_Me_Value/status/1235943455353954304
940,Stefanie Kammerman/The Stock Whisperer,@VolumePrintcess,2020-03-06T01:59:31.000Z,"Why did Jamie Dimon have emergency heart surgery? $JPM stock down 25% off its highs, perhaps more main to come","Why did Jamie Dimon have emergency heart surgery? $JPM stock down 25% off its highs, perhaps more main to come
GIF
3
3
14",,3,3,14,['https://pbs.twimg.com/tweet_video_thumb/ESZBKTTU8AEAHbD.jpg'],https://twitter.com/VolumePrintcess/status/1235746802655092736
941,"Sunday Phillips, Entrepreneur— Founder & CEO",@SUNDAYPHILLIPS_,2020-03-05T21:13:42.000Z,SELLING ESTATES AT ACQUALINA.  Starting $4.6M-$19.5M. Request E-Brochure. 45% Contract(now) 55% Delivery 2020.  $JPM $GS  Investor Day  $JPM.  Welcoming Investment Bankers. Asset Managers. Digitalization. BANKING. DM #JPMorgan #GoldmanSachs #OPEC #OOTT,"SELLING ESTATES AT ACQUALINA.  Starting $4.6M-$19.5M. Request E-Brochure. 45% Contract(now) 55% Delivery 2020.  $JPM $GS  Investor Day  $JPM.  Welcoming Investment Bankers. Asset Managers. Digitalization. BANKING. DM #JPMorgan #GoldmanSachs #OPEC #OOTT
From 
Sunday Phillips, Entrepreneur— Founder & CEO
5
3",❤ ❤,,5,3,['https://pbs.twimg.com/ext_tw_video_thumb/1232385790682050561/pu/img/FZ0eaHrrnL4VWcbf.jpg'],https://twitter.com/SUNDAYPHILLIPS_/status/1235674876473565184
942,Drugdoctor1,@Drugdoctor2014,2020-03-04T16:17:19.000Z,$TLRY $12.45 was $300.00 last year - all time low hit- Big Marijuana >> $MDLZ $WFM $SBAC  $VOD $TMUS $FAST $DAL $AAL  $HSIC  $JPM $BAC $WFC $C $AXP $UPS $GS $CB $CME $PIH $TURN  $FCCY $QFIN $JFK $ACAM $ACNB $ACTT $AMCI $AFG $AMP $ATLO $ANDA $ARES $AROW $APAM,"$TLRY $12.45 was $300.00 last year - all time low hit- Big Marijuana >> $MDLZ $WFM $SBAC  $VOD $TMUS $FAST $DAL $AAL  $HSIC  $JPM $BAC $WFC $C $AXP $UPS $GS $CB $CME $PIH $TURN  $FCCY $QFIN $JFK $ACAM $ACNB $ACTT $AMCI $AFG $AMP $ATLO $ANDA $ARES $AROW $APAM
1
3",,,1,3,['https://pbs.twimg.com/media/ESRyUcKWkAEW58y?format=jpg&name=small'],https://twitter.com/Drugdoctor2014/status/1235237897562972160
943,The Invincible Bull,@InvincibleBull,2020-03-06T17:57:41.000Z,"$DD & $LAKE #coronavirus super stars. Just look at their products 

$SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $PLNT","$DD & $LAKE #coronavirus super stars. Just look at their products 

$SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $PLNT
1
2",,,1,2,"['https://pbs.twimg.com/media/EScceQkXYAYRTUn?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EScceQjWsAArr_1?format=jpg&name=small']",https://twitter.com/InvincibleBull/status/1235987934068817920
944,Richard Christopher Whalen,@rcwhalen,2020-03-05T17:46:42.000Z,"Lots of red today. $SCHW at 2.4x book, $JPM 1.59x and $USB 1.48x..... And not cheap yet.....","Lots of red today. $SCHW at 2.4x book, $JPM 1.59x and $USB 1.48x..... And not cheap yet.....
1
6",,1,,6,['https://pbs.twimg.com/media/ESXQWgZXsAAyT1x?format=jpg&name=small'],https://twitter.com/rcwhalen/status/1235622783046033408
945,Stock-ETF-CFD and Bitcoin-Trader,@AktienTrader1,2020-03-05T20:03:30.000Z,"Support-Trade: JPMorgan  $JPM
The biggest and best Bank of the World.","Support-Trade: JPMorgan  $JPM
The biggest and best Bank of the World.
1
1",,,1,1,['https://pbs.twimg.com/media/ESXvU_CXQAYoJ1V?format=png&name=small'],https://twitter.com/AktienTrader1/status/1235657207850471424
946,Jacob Canfield,@JacobCanfield,2020-03-06T18:13:16.000Z,"$JPM sold off hard this morning into my target buy range on the news of #JamieDimon's emergency surgery for his heart attack.

I added 50% of my position here and will add 50% more on the 200MA weekly.

Will close if we break the 200WMA

Indexes falling as well on #corona scares","$JPM sold off hard this morning into my target buy range on the news of #JamieDimon's emergency surgery for his heart attack.

I added 50% of my position here and will add 50% more on the 200MA weekly.

Will close if we break the 200WMA

Indexes falling as well on #corona scares
Jacob Canfield
@JacobCanfield
 · 28 Feb 2020
CORRECTION: $JPM - JP Morgan - $108-110 entry.
Show this thread
8
2
17",,8,2,17,"['https://pbs.twimg.com/media/EScfKvMWsAEwO46?format=jpg&name=small', 'https://pbs.twimg.com/media/EScfzzDWkAYRs_V?format=png&name=360x360', 'https://pbs.twimg.com/profile_images/1497207938028642308/v3gawZxZ_mini.jpg', 'https://pbs.twimg.com/media/ER4XKK1W4AEpZCD?format=jpg&name=240x240']",https://twitter.com/JacobCanfield/status/1235991856858705920
947,Optuma,@Optuma,2020-03-06T09:45:12.000Z,"Since Feb 19th's ATH the $SPX has dropped 10.7%. All GICS Level 2 sectors are negative, but Food Staples & Retailing (eg $WMT, $COST, $KR) has outperformed by 9.4% with only a -2.3% loss. Banks performed worst (-19.3%) $C $BAC $JPM $WFC #RRG shows relative momentum last 5 days","Since Feb 19th's ATH the $SPX has dropped 10.7%. All GICS Level 2 sectors are negative, but Food Staples & Retailing (eg $WMT, $COST, $KR) has outperformed by 9.4% with only a -2.3% loss. Banks performed worst (-19.3%) $C $BAC $JPM $WFC #RRG shows relative momentum last 5 days
4",,,,4,"['https://pbs.twimg.com/media/ESaiOwRUcAE6K0J?format=png&name=360x360', 'https://pbs.twimg.com/media/ESaiRcfUYAIMm1n?format=jpg&name=360x360']",https://twitter.com/Optuma/status/1235863994289643520
948,IVolatility.com,@ivolatility,2020-03-06T09:50:50.000Z,$JPM: DAILY 1 YEAR VOLATILITY CHART into JPMorgan confirms CEO Dimon underwent 'successful' emergency heart surgery,"$JPM: DAILY 1 YEAR VOLATILITY CHART into JPMorgan confirms CEO Dimon underwent 'successful' emergency heart surgery
2
2",,,2,2,['https://pbs.twimg.com/media/ESatCdYU4CMeowN?format=jpg&name=small'],https://twitter.com/ivolatility/status/1235865414564859904
949,Leilani Pips™,@PipsToDollars,2020-03-06T12:27:01.000Z,"Feds, banks , yields today:  $TLT $VIX $SPY $SLV $GDX $GS $JPM $XLF","Feds, banks , yields today:  $TLT $VIX $SPY $SLV $GDX $GS $JPM $XLF
3",,,,3,['https://pbs.twimg.com/media/ESbQrBPUwAEd85P?format=png&name=small'],https://twitter.com/PipsToDollars/status/1235904718003531776
950,Walter S.,@WaltStreetPro,2020-03-05T18:24:42.000Z,"Business meetings cancelled = Economic contraction. 
This is literally happening all over the world as I write this. 
#coronavirus #COVID19  $SPY $QQQ $AAPL $AMZN $TSLA $GOOG $DIS $PENN $WMT $MCD $AAL $AUL $DAL $BAC $JPM $AXP $MA $V $NFLX $SBUX $NKE $DFS","Business meetings cancelled = Economic contraction. 
This is literally happening all over the world as I write this. 
#coronavirus #COVID19  $SPY $QQQ $AAPL $AMZN $TSLA $GOOG $DIS $PENN $WMT $MCD $AAL $AUL $DAL $BAC $JPM $AXP $MA $V $NFLX $SBUX $NKE $DFS
1
3",,,1,3,[],https://twitter.com/WaltStreetPro/status/1235632346247958528
951,Special Situations,@rosemontseneca,2020-03-05T23:39:57.000Z,"Jamie Dimon 'pulling an Iger?'

$JPM $DIS  ... top ticking things","Jamie Dimon 'pulling an Iger?'

$JPM $DIS  ... top ticking things
1
1
7",,1,1,7,[],https://twitter.com/rosemontseneca/status/1235711681679900673
952,Tech Savvy,@harekrishna2025,2020-03-06T14:11:07.000Z,"My game plan for today .... Buy blue chips today for long-term investments .... my favorite top 6 below.

$UAL
$DIS
$JPM
$BAC
$XOM
$GM","My game plan for today .... Buy blue chips today for long-term investments .... my favorite top 6 below.

$UAL
$DIS
$JPM
$BAC
$XOM
$GM
1
1
4",,1,1,4,[],https://twitter.com/harekrishna2025/status/1235930917350379520
953,David Baskin,@DavidBaskinBWM,2020-03-04T15:19:15.000Z,Obviously banks are going to have some problems but I think selling at $JPM has been overdone. The bank has the balance sheet and the size to get through pretty much anything that happens.,"Obviously banks are going to have some problems but I think selling at $JPM has been overdone. The bank has the balance sheet and the size to get through pretty much anything that happens.
1
5",,,1,5,[],https://twitter.com/DavidBaskinBWM/status/1235223288340676608
954,The_Real_Fly,@The_Real_Fly,2020-03-05T23:55:20.000Z,‘We want to let you know that Jamie Dimon experienced an acute aortic dissection this morning. He underwent successful emergency heart surgery to repair the dissection. The good news is that it was caught early and the surgery was successful. ‘ $JPM,"‘We want to let you know that Jamie Dimon experienced an acute aortic dissection this morning. He underwent successful emergency heart surgery to repair the dissection. The good news is that it was caught early and the surgery was successful. ‘ $JPM
6
6
21",,6,6,21,[],https://twitter.com/The_Real_Fly/status/1235715551592361987
955,"Michael Lebowitz, CFA",@michaellebowitz,2020-03-05T14:44:29.000Z,The next question is how much will the Fed have to bailout $JPM for their exposure to $WORK,"The next question is how much will the Fed have to bailout $JPM for their exposure to $WORK
3
3
12",,3,3,12,[],https://twitter.com/michaellebowitz/status/1235576923763257344
956,Streetinsider.com,@Street_Insider,2020-03-06T00:01:43.000Z,JPMorgan $JPM CEO Dimon Had Emergency Heart Surgery https://streetinsider.com/Corporate+News/JPMorgan+(JPM)+CEO+Dimon+Had+Emergency+Heart+Surgery/16581416.html…,"JPMorgan $JPM CEO Dimon Had Emergency Heart Surgery https://streetinsider.com/Corporate+News/JPMorgan+(JPM)+CEO+Dimon+Had+Emergency+Heart+Surgery/16581416.html…
4
3",,,4,3,['https://pbs.twimg.com/media/ESYmNJNXQAAUVIl?format=jpg&name=small'],https://twitter.com/Street_Insider/status/1235717157184360448
957,ZoomStocks,@ZoomStocks,2020-03-06T15:44:44.000Z,#US Stocks: FinTech $INTU -3.1%. Energy $CVX -2.6% $DUK -2.5%. Retail $HD -3.2% $BBY -2.7%. Computer Tech $MSFT -3.1%. Software $ADBE -3.2%. Medical eqp $ALGN -2.8%. Power $AEE -3.8%. Financial svc $AON -3.2% $JPM -4%. Healthcare $CI -4.4%. Airline $DAL +2.7%. Lasers $IPGP -1.7%.,"#US Stocks: FinTech $INTU -3.1%. Energy $CVX -2.6% $DUK -2.5%. Retail $HD -3.2% $BBY -2.7%. Computer Tech $MSFT -3.1%. Software $ADBE -3.2%. Medical eqp $ALGN -2.8%. Power $AEE -3.8%. Financial svc $AON -3.2% $JPM -4%. Healthcare $CI -4.4%. Airline $DAL +2.7%. Lasers $IPGP -1.7%.
1
1",,,1,1,[],https://twitter.com/ZoomStocks/status/1235954477078687744
958,UMiamiCCE,@UMiamiCCE,2020-03-06T14:01:09.000Z,"Every Friday, we will be giving a warm welcome to our newest Community Scholars through our weekly highlights. This week we welcome Liza Perry! #CSAH2020 
@JPMorgan
, 
@Chase
, $JPM @SFCDC  
@CatalystMiami","Every Friday, we will be giving a warm welcome to our newest Community Scholars through our weekly highlights. This week we welcome Liza Perry! #CSAH2020 
@JPMorgan
, 
@Chase
, $JPM @SFCDC  
@CatalystMiami
5",,,,5,['https://pbs.twimg.com/media/ESbmVeQWAAALIdh?format=png&name=small'],https://twitter.com/UMiamiCCE/status/1235928406887448577
959,GordonGecko,@GGgordonsgin,2020-03-06T14:49:38.000Z,$JPM $CITI $BOFM $AAPL $AMZN $FB $NFLX $T This Coronavirus is mosty fake news. The fear is not real or justified. The markets are being tricked by the media by being down 25% some stocka down 50%. Winter head colds kill more people.  Wall st needs to grow some balls.,"$JPM $CITI $BOFM $AAPL $AMZN $FB $NFLX $T This Coronavirus is mosty fake news. The fear is not real or justified. The markets are being tricked by the media by being down 25% some stocka down 50%. Winter head colds kill more people.  Wall st needs to grow some balls.
1
1
2",,1,1,2,[],https://twitter.com/GGgordonsgin/status/1235940610453856257
960,Jonathan Poto,@wallstchameleon,2020-03-06T16:25:54.000Z,"Terrible price action as market recovers, whispers in the industry their prop desk went bad and has over $10B in unprojected exposure to markets, Jamie Dimon suffering from heart issues... what the hell is really happening at $JPM?","Terrible price action as market recovers, whispers in the industry their prop desk went bad and has over $10B in unprojected exposure to markets, Jamie Dimon suffering from heart issues... what the hell is really happening at $JPM?
1
2",,1,,2,[],https://twitter.com/wallstchameleon/status/1235964835512213505
961,The Fly,@theflynews,2020-03-06T21:20:33.000Z,Fly Intel: Wall Street's top stories for Friday $JPM $AAPL $ON $QRVO $SWKS $MCHP $SBUX $COST $INO $OPK $TGNA $GTN $AOBC $FANG $DO $DVN $HP $OXY $MCD http://dlvr.it/RRP7VV,"Fly Intel: Wall Street's top stories for Friday $JPM $AAPL $ON $QRVO $SWKS $MCHP $SBUX $COST $INO $OPK $TGNA $GTN $AOBC $FANG $DO $DVN $HP $OXY $MCD http://dlvr.it/RRP7VV
2",,,2,,['https://pbs.twimg.com/media/ESdK6BbUYAAIy6M?format=png&name=small'],https://twitter.com/theflynews/status/1236038985534726144
962,PSK2329 - JHC,@psk2329,2020-03-06T01:17:13.000Z,He must have kept looking at treasury rates. All kidding aside I hope he recovers quickly. $JPM,"He must have kept looking at treasury rates. All kidding aside I hope he recovers quickly. $JPM
Reuters Business
@ReutersBiz
 · 6 Mar 2020
JPMorgan CEO Jamie Dimon had emergency heart surgery: memo https://reut.rs/39yGnYE
4",,,,4,"['https://pbs.twimg.com/profile_images/877263475034042368/xbU9vTKw_mini.jpg', 'https://pbs.twimg.com/media/ESY3Hk1XkAANpsH?format=jpg&name=small']",https://twitter.com/psk2329/status/1235736157087916032
963,#TopMarketGainers,@TMGStockTips,2020-03-06T13:44:59.000Z,"$SBBP Is Today's Breakout Biotech Play. Strong Revenue Growth, Analyst Upgrades, and +178% In Upside Potential! https://hotstocks.watch/SBBP

$jpm $ba $nnvc $rcl $gild $mrvl $dis $htbx $bynd $fb $aapl $nflx $amd $work $crm $nvax $codx $bcrx $twtr $tsla $pypl $roku $baba $btc $obk","$SBBP Is Today's Breakout Biotech Play. Strong Revenue Growth, Analyst Upgrades, and +178% In Upside Potential! https://hotstocks.watch/SBBP

$jpm $ba $nnvc $rcl $gild $mrvl $dis $htbx $bynd $fb $aapl $nflx $amd $work $crm $nvax $codx $bcrx $twtr $tsla $pypl $roku $baba $btc $obk
Blue Healthcare Now
@BlueBioNow
 · 6 Mar 2020
$SBBP might be worth taking a position when this bottoms  -5.25 % change recently https://blueequity.io/symbol/SBBP
2",,,,2,['https://pbs.twimg.com/profile_images/1076158654015893504/ZuSRQA-p_mini.jpg'],https://twitter.com/TMGStockTips/status/1235924339746385920
964,Tom Petruno,@tpetruno,2020-03-06T22:04:33.000Z,"Do these bank stock dividend yields entice? Unless the industry faces a profit meltdown. Current ylds: 

Comerica $CMA 6.1%
Wells $WFC 5.5
KeyBanc $KEY 5.0
FifthThird $FITB 4.9
Truist $TFC 4.4
USBanc $USB 4.0
M&T $MTB 3.5
Citi $C 3.3
JPMorgan $JPM 3.3
BofA $BAC 2.8

S&P 500 2.0%","Do these bank stock dividend yields entice? Unless the industry faces a profit meltdown. Current ylds: 

Comerica $CMA 6.1%
Wells $WFC 5.5
KeyBanc $KEY 5.0
FifthThird $FITB 4.9
Truist $TFC 4.4
USBanc $USB 4.0
M&T $MTB 3.5
Citi $C 3.3
JPMorgan $JPM 3.3
BofA $BAC 2.8

S&P 500 2.0%
1
5",,,1,5,[],https://twitter.com/tpetruno/status/1236050060305002496
965,𝐏𝐓𝟗𝟗,@PeterTrader99,2020-03-06T18:14:59.000Z,"Now I see most banks $BAC $WFC $C $GS $MS all weekly under 200MA 

Only $JPM is above","Now I see most banks $BAC $WFC $C $GS $MS all weekly under 200MA 

Only $JPM is above
1
1
3",,1,1,3,[],https://twitter.com/PeterTrader99/status/1235992286183321605
966,Lenore Elle Hawkins,@EllesEconomy,2020-03-06T13:16:34.000Z,"In today's 
@Nasdaq
 Daily Markets 
@ChrisJVersace
 & I discuss wild #Stockmarket ride this week as fear dominates $VIX $MSFT $AMZN $FFB $GOOG $JPM $NNVC $FIZZ $COST $MCO$CLX $ECL","In today's 
@Nasdaq
 Daily Markets 
@ChrisJVersace
 & I discuss wild #Stockmarket ride this week as fear dominates $VIX $MSFT $AMZN $FFB $GOOG $JPM $NNVC $FIZZ $COST $MCO$CLX $ECL
nasdaq.com
Daily Markets: Will Weekend Bring Reprieve As Investors Wring Their (Very Soapy) Hands*?
1
5",,,1,5,['https://pbs.twimg.com/card_img/1500890880655257609/_CXVK6Rt?format=jpg&name=small'],https://twitter.com/EllesEconomy/status/1235917189124931584
967,"OTC Dynamics, Inc.",@otcdynamics,2020-03-05T23:55:14.000Z,$JPM Please see message below sent to all JPMorgan Chase employees this evening from Daniel Pinto and Gordon Smith https://otcdynamics.com/jpm-please-see-message-below-sent-to-all-jpmorgan-chase-employees-this-evening-from-daniel-pinto-and-gordon-smith/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter…,"$JPM Please see message below sent to all JPMorgan Chase employees this evening from Daniel Pinto and Gordon Smith https://otcdynamics.com/jpm-please-see-message-below-sent-to-all-jpmorgan-chase-employees-this-evening-from-daniel-pinto-and-gordon-smith/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter…
1",,,,1,[],https://twitter.com/otcdynamics/status/1235715526170742784
968,JMVala,@JMVala_Trades,2020-03-05T02:30:08.000Z,Reviewing the S&P 500 and some top weighted stocks. $ES_F $AAPL $JPM $GOOGL $SPY,"Reviewing the S&P 500 and some top weighted stocks. $ES_F $AAPL $JPM $GOOGL $SPY
youtube.com
Reviewing the S&P futures and some top holdings
Technical Analysis on S&P 500 futures
2
9",,,2,9,['https://pbs.twimg.com/card_img/1500559289433219072/pP1fR0Fu?format=jpg&name=240x240'],https://twitter.com/JMVala_Trades/status/1235392118388133890
969,Reminiscences of an American Capitalist,@4Awesometweet,2020-03-06T00:48:19.000Z,"Just remembered
Was so busy today 
forgot to check if my $JPM order got filled ","Just remembered
Was so busy today 
forgot to check if my $JPM order got filled 
3",😉,,,3,[],https://twitter.com/4Awesometweet/status/1235728885515300864
970,"Arcadia Chris, Silver, Love of life, gratitude, AG",@ArcadiaEconomic,2020-03-06T20:22:37.000Z,"Do you think Jamie Dimon and #JPMorgan really just felt like picking this exact moment in time to ""break the stigma"" of accessing the Fed's discount window?

https://youtu.be/zslDMGlw8l0
@InvResDynamics
 @jameshenryand
 @RoryTDC
 @GlobalProTrader
 #gold #silver $JPM","Do you think Jamie Dimon and #JPMorgan really just felt like picking this exact moment in time to ""break the stigma"" of accessing the Fed's discount window?

https://youtu.be/zslDMGlw8l0
@InvResDynamics
 @jameshenryand
 @RoryTDC
 @GlobalProTrader
 #gold #silver $JPM
youtube.com
JP Morgan To “Break Stigma,"" Access Fed Discount Window
JP Morgan “Breaks Stigma” To Access Fed Discount WindowWith the stock market tumbling, while the Federal Reserve continues its nightly repo lines, it seems h...
2
2
2",,2,2,2,['https://pbs.twimg.com/card_img/1501133796648886272/-Vj9paVq?format=jpg&name=240x240'],https://twitter.com/ArcadiaEconomic/status/1236024407807541248
971,Benzinga,@Benzinga,2020-03-06T04:04:35.000Z,"JPMorgan CEO Jamie Dimon In Recovery After Heart Surgery, Bank's Co-Presidents Temporarily In Charge $JPM","JPMorgan CEO Jamie Dimon In Recovery After Heart Surgery, Bank's Co-Presidents Temporarily In Charge $JPM
benzinga.com
JPMorgan CEO In Recovery After Heart Surgery, Bank's Co-Presidents Temporarily In Charge
JPMorgan Chase & Co.’s (NYSE: JPM) CEO James Dimon is in a hospital recovering from an emergency heart surgery. What Happened Dimon underwent a successful acute aortic...
2",,,2,,[],https://twitter.com/Benzinga/status/1235778277425451008
972,"Rudy Havenstein, still here.",@RudyHavenstein,2020-03-06T04:11:03.000Z,"Replying to 
@quantian1","Replying to 
@quantian1
Maybe now $JPM will stop committing felonies.
1
3",,,1,3,[],https://twitter.com/RudyHavenstein/status/1235779906249908230
973,Capitalist@Large,Capitalist@Large,2020-03-06T22:59:55.000Z,"Replying to 
@PythiaR","Replying to 
@PythiaR
Bought more $SYK $GS  $JPM $DIS $TDG $MSFT $AAPL $ONEX  $BRK.B. 

Next week maybe $EEM 

This feels like a bottom to me
3",,,,3,[],https://twitter.com/CapitalismWorld/status/1236063990884773889
974,Special Situations,@rosemontseneca,2020-03-06T00:36:47.000Z,"Replying to 
@LauraDimon","Replying to 
@LauraDimon
Laura -- hope your dad recovers ASAP.   $JPM
2",,,,2,[],https://twitter.com/rosemontseneca/status/1235725983476527104
975,PlungeProtectionTeam,@gamesblazer06,2020-03-05T14:49:09.000Z,"Replying to 
@Stimpyz1","Replying to 
@Stimpyz1
There’s a reason why $JPM was testing it out... for themselves.
1
4",,1,,4,[],https://twitter.com/gamesblazer06/status/1235578100705947649
